pathogen,Fold,Label,Prob,Preds
Orthopoxvirus,1,1,0.65117973,1
Orthopoxvirus,1,1,0.6373662,1
Orthopoxvirus,1,1,0.558887,1
Orthopoxvirus,1,1,0.57509995,1
Orthopoxvirus,1,1,0.55546856,1
Orthopoxvirus,1,1,0.5906076,1
Orthopoxvirus,1,1,0.52227277,1
Orthopoxvirus,1,1,0.18751389,0
Orthopoxvirus,1,1,0.22086845,0
Orthopoxvirus,1,1,0.46287867,0
Orthopoxvirus,1,1,0.68927646,1
Orthopoxvirus,1,1,0.7240223,1
Orthopoxvirus,1,1,0.7019872,1
Orthopoxvirus,1,1,0.7673983,1
Orthopoxvirus,1,1,0.7876604,1
Orthopoxvirus,1,1,0.7876604,1
Orthopoxvirus,1,1,0.706466,1
Orthopoxvirus,1,1,0.67314297,1
Orthopoxvirus,1,1,0.67040855,1
Orthopoxvirus,1,1,0.63588357,1
Orthopoxvirus,1,1,0.83450717,1
Orthopoxvirus,1,1,0.9552133,1
Orthopoxvirus,1,1,0.9512124,1
Orthopoxvirus,1,1,0.88625705,1
Orthopoxvirus,1,1,0.32878286,0
Orthopoxvirus,1,1,0.34649143,0
Orthopoxvirus,1,1,0.3543788,0
Orthopoxvirus,1,1,0.44062015,0
Orthopoxvirus,1,1,0.44961405,0
Orthopoxvirus,1,1,0.5791318,1
Orthopoxvirus,1,1,0.5661756,1
Orthopoxvirus,1,1,0.5433537,1
Orthopoxvirus,1,1,0.41683686,0
Orthopoxvirus,1,1,0.46929488,0
Orthopoxvirus,1,1,0.121100694,0
Orthopoxvirus,1,1,0.21827438,0
Orthopoxvirus,1,1,0.39626276,0
Orthopoxvirus,1,1,0.4179382,0
Orthopoxvirus,1,1,0.56524235,1
Orthopoxvirus,1,1,0.6848852,1
Orthopoxvirus,1,1,0.696308,1
Orthopoxvirus,1,1,0.89985776,1
Orthopoxvirus,1,1,0.9537748,1
Orthopoxvirus,1,1,0.9944652,1
Orthopoxvirus,1,1,0.98882115,1
Orthopoxvirus,1,1,0.97122014,1
Orthopoxvirus,1,1,0.9555208,1
Orthopoxvirus,1,1,0.9287137,1
Orthopoxvirus,1,1,0.8570902,1
Orthopoxvirus,1,1,0.79358983,1
Orthopoxvirus,1,1,0.7798191,1
Orthopoxvirus,1,1,0.57839775,1
Orthopoxvirus,1,1,0.57839775,1
Orthopoxvirus,1,1,0.59376144,1
Orthopoxvirus,1,1,0.73141223,1
Orthopoxvirus,1,1,0.72067314,1
Orthopoxvirus,1,1,0.75360405,1
Orthopoxvirus,1,1,0.85599667,1
Orthopoxvirus,1,1,0.92761153,1
Orthopoxvirus,1,1,0.8486553,1
Orthopoxvirus,1,1,0.83188486,1
Orthopoxvirus,1,1,0.9400964,1
Orthopoxvirus,1,1,0.9471487,1
Orthopoxvirus,1,1,0.96592116,1
Orthopoxvirus,1,1,0.9132521,1
Orthopoxvirus,1,1,0.90904003,1
Orthopoxvirus,1,1,0.90904003,1
Orthopoxvirus,1,1,0.7938432,1
Orthopoxvirus,1,1,0.6791062,1
Orthopoxvirus,1,0,0.7510335,1
Orthopoxvirus,1,0,0.8639132,1
Orthopoxvirus,1,0,0.9515989,1
Orthopoxvirus,1,0,0.92896605,1
Orthopoxvirus,1,0,0.6916528,1
Orthopoxvirus,1,0,0.7440798,1
Orthopoxvirus,1,0,0.6181653,1
Orthopoxvirus,1,0,0.53654414,1
Orthopoxvirus,1,0,0.8498631,1
Orthopoxvirus,1,0,0.7616384,1
Orthopoxvirus,1,0,0.6619547,1
Orthopoxvirus,1,0,0.74869394,1
Orthopoxvirus,1,0,0.88128537,1
Orthopoxvirus,1,0,0.5277362,1
Orthopoxvirus,1,0,0.30142733,0
Orthopoxvirus,1,0,0.22152591,0
Orthopoxvirus,1,0,0.18451059,0
Orthopoxvirus,1,0,0.52269703,1
Orthopoxvirus,1,0,0.52269703,1
Orthopoxvirus,1,0,0.5163687,1
Orthopoxvirus,1,0,0.5675186,1
Orthopoxvirus,1,0,0.4510815,0
Orthopoxvirus,1,0,0.5265723,1
Orthopoxvirus,1,0,0.6722821,1
Orthopoxvirus,1,0,0.44854212,0
Orthopoxvirus,1,0,0.32030088,0
Orthopoxvirus,1,0,0.19703914,0
Orthopoxvirus,1,0,0.22299884,0
Orthopoxvirus,1,0,0.2349661,0
Orthopoxvirus,1,0,0.24747805,0
Orthopoxvirus,1,0,0.24846084,0
Orthopoxvirus,1,1,0.20464961,0
Orthopoxvirus,1,1,0.22619419,0
Orthopoxvirus,1,1,0.15814546,0
Orthopoxvirus,1,1,0.12951821,0
Orthopoxvirus,1,1,0.21910377,0
Orthopoxvirus,1,1,0.34992307,0
Orthopoxvirus,1,1,0.15955012,0
Orthopoxvirus,1,1,0.42878845,0
Orthopoxvirus,1,1,0.33025134,0
Orthopoxvirus,1,1,0.32121572,0
Orthopoxvirus,1,1,0.3906281,0
Orthopoxvirus,1,1,0.4350713,0
Orthopoxvirus,1,1,0.49047422,0
Orthopoxvirus,1,1,0.51117176,1
Orthopoxvirus,1,1,0.96388185,1
Orthopoxvirus,1,1,0.8486553,1
Orthopoxvirus,1,1,0.83188486,1
Orthopoxvirus,1,1,0.9400964,1
Orthopoxvirus,1,1,0.9471487,1
Orthopoxvirus,1,1,0.96592116,1
Orthopoxvirus,1,1,0.9132521,1
Orthopoxvirus,1,1,0.8766852,1
Orthopoxvirus,1,1,0.87832785,1
Orthopoxvirus,1,1,0.59159726,1
Orthopoxvirus,1,1,0.18329154,0
Orthopoxvirus,1,1,0.08143893,0
Orthopoxvirus,1,1,0.03540806,0
Orthopoxvirus,1,1,0.017727248,0
Orthopoxvirus,1,1,0.026641715,0
Orthopoxvirus,1,1,0.06297695,0
Orthopoxvirus,1,1,0.08331858,0
Orthopoxvirus,1,1,0.74783534,1
Orthopoxvirus,1,1,0.74783534,1
Orthopoxvirus,1,1,0.96501875,1
Orthopoxvirus,1,1,0.97309494,1
Orthopoxvirus,1,1,0.9497947,1
Orthopoxvirus,1,1,0.8787544,1
Orthopoxvirus,1,1,0.93392867,1
Orthopoxvirus,1,1,0.9433741,1
Orthopoxvirus,1,0,0.5096181,1
Orthopoxvirus,1,0,0.5096181,1
Orthopoxvirus,1,0,0.5525406,1
Orthopoxvirus,1,0,0.5288571,1
Orthopoxvirus,1,0,0.38473243,0
Orthopoxvirus,1,0,0.30623296,0
Orthopoxvirus,1,0,0.4363881,0
Orthopoxvirus,1,0,0.34508044,0
Orthopoxvirus,1,0,0.42982137,0
Orthopoxvirus,1,0,0.42077166,0
Orthopoxvirus,1,0,0.08150773,0
Orthopoxvirus,1,0,0.1743788,0
Orthopoxvirus,1,0,0.12540469,0
Orthopoxvirus,1,0,0.07435468,0
Orthopoxvirus,1,0,0.15523832,0
Orthopoxvirus,1,0,0.1714362,0
Orthopoxvirus,1,0,0.20576327,0
Orthopoxvirus,1,0,0.24585052,0
Orthopoxvirus,1,0,0.27570802,0
Orthopoxvirus,1,0,0.43064114,0
Orthopoxvirus,1,0,0.047829144,0
Orthopoxvirus,1,0,0.070953555,0
Orthopoxvirus,1,0,0.07881683,0
Orthopoxvirus,1,0,0.07881683,0
Orthopoxvirus,1,0,0.05436938,0
Orthopoxvirus,1,0,0.06535174,0
Orthopoxvirus,1,0,0.11231711,0
Orthopoxvirus,1,0,0.22388694,0
Orthopoxvirus,1,0,0.17565888,0
Orthopoxvirus,1,0,0.4458106,0
Orthopoxvirus,1,1,0.49223432,0
Orthopoxvirus,1,1,0.58567536,1
Orthopoxvirus,1,1,0.60306835,1
Orthopoxvirus,1,1,0.60853374,1
Orthopoxvirus,1,1,0.52187383,1
Orthopoxvirus,1,1,0.46390536,0
Orthopoxvirus,1,1,0.37133342,0
Orthopoxvirus,1,1,0.3397716,0
Orthopoxvirus,1,1,0.27492183,0
Orthopoxvirus,1,1,0.27492183,0
Orthopoxvirus,1,1,0.24500047,0
Orthopoxvirus,1,1,0.44399264,0
Orthopoxvirus,1,1,0.51117176,1
Orthopoxvirus,1,0,0.51117176,1
Orthopoxvirus,1,0,0.5232001,1
Orthopoxvirus,1,0,0.7047645,1
Orthopoxvirus,1,0,0.5580347,1
Orthopoxvirus,1,0,0.54338557,1
Orthopoxvirus,1,0,0.5525539,1
Orthopoxvirus,1,1,0.53797,1
Orthopoxvirus,1,1,0.658539,1
Orthopoxvirus,1,1,0.7206746,1
Orthopoxvirus,1,1,0.5564672,1
Orthopoxvirus,1,1,0.6584903,1
Orthopoxvirus,1,1,0.7974734,1
Orthopoxvirus,1,1,0.7707599,1
Orthopoxvirus,1,1,0.7707599,1
Orthopoxvirus,1,1,0.769242,1
Orthopoxvirus,1,1,0.6331178,1
Orthopoxvirus,1,1,0.769242,1
Orthopoxvirus,1,1,0.47158617,0
Orthopoxvirus,1,1,0.49090022,0
Orthopoxvirus,1,1,0.47585967,0
Orthopoxvirus,1,1,0.458778,0
Orthopoxvirus,1,1,0.4402537,0
Orthopoxvirus,1,1,0.4402537,0
Orthopoxvirus,1,1,0.4402537,0
Orthopoxvirus,1,1,0.4709368,0
Orthopoxvirus,1,1,0.42878845,0
Orthopoxvirus,1,1,0.33025134,0
Orthopoxvirus,1,1,0.4186903,0
Orthopoxvirus,1,1,0.4952067,0
Orthopoxvirus,1,1,0.51117176,1
Orthopoxvirus,1,1,0.51171875,1
Orthopoxvirus,1,1,0.51117176,1
Orthopoxvirus,1,1,0.59376144,1
Orthopoxvirus,1,1,0.73141223,1
Orthopoxvirus,1,1,0.72067314,1
Orthopoxvirus,1,1,0.75360405,1
Orthopoxvirus,1,1,0.85599667,1
Orthopoxvirus,1,1,0.92761153,1
Orthopoxvirus,1,1,0.8486553,1
Orthopoxvirus,1,1,0.83188486,1
Orthopoxvirus,1,1,0.9400964,1
Orthopoxvirus,1,1,0.9471487,1
Orthopoxvirus,1,1,0.96592116,1
Orthopoxvirus,1,1,0.9132521,1
Orthopoxvirus,1,1,0.90904003,1
Orthopoxvirus,1,1,0.7616384,1
Orthopoxvirus,1,1,0.6619547,1
Orthopoxvirus,1,1,0.74869394,1
Orthopoxvirus,1,1,0.88128537,1
Orthopoxvirus,1,1,0.5277362,1
Orthopoxvirus,1,1,0.30142733,0
Orthopoxvirus,1,1,0.22152591,0
Orthopoxvirus,1,1,0.18451059,0
Orthopoxvirus,1,1,0.52269703,1
Orthopoxvirus,1,1,0.52269703,1
Orthopoxvirus,1,1,0.5163687,1
Orthopoxvirus,1,1,0.5675186,1
Orthopoxvirus,1,1,0.4510815,0
Orthopoxvirus,1,1,0.5265723,1
Orthopoxvirus,1,1,0.6722821,1
Orthopoxvirus,1,1,0.44854212,0
Orthopoxvirus,1,1,0.32030088,0
Orthopoxvirus,1,1,0.19703914,0
Orthopoxvirus,1,1,0.22299884,0
Orthopoxvirus,1,1,0.2349661,0
Orthopoxvirus,1,1,0.24747805,0
Orthopoxvirus,1,1,0.10495749,0
Orthopoxvirus,1,1,0.3463576,0
Orthopoxvirus,1,1,0.3463576,0
Orthopoxvirus,1,1,0.5330631,1
Orthopoxvirus,1,1,0.57782304,1
Orthopoxvirus,1,1,0.633516,1
Orthopoxvirus,1,1,0.6423466,1
Orthopoxvirus,1,1,0.6013425,1
Orthopoxvirus,1,1,0.68486315,1
Orthopoxvirus,1,1,0.6832093,1
Orthopoxvirus,1,1,0.62288153,1
Orthopoxvirus,1,1,0.7959319,1
Orthopoxvirus,1,1,0.7965943,1
Orthopoxvirus,1,1,0.8411601,1
Orthopoxvirus,1,1,0.8344894,1
Orthopoxvirus,1,1,0.8344894,1
Orthopoxvirus,1,1,0.80750597,1
Orthopoxvirus,1,1,0.75392395,1
Orthopoxvirus,1,1,0.72139513,1
Orthopoxvirus,1,1,0.7011819,1
Orthopoxvirus,1,1,0.70675457,1
Orthopoxvirus,1,1,0.66930777,1
Orthopoxvirus,1,1,0.66613084,1
Orthopoxvirus,1,1,0.46259445,0
Orthopoxvirus,1,1,0.34885976,0
Orthopoxvirus,1,1,0.21487425,0
Orthopoxvirus,1,1,0.2424871,0
Orthopoxvirus,1,1,0.27239096,0
Orthopoxvirus,1,1,0.34171364,0
Orthopoxvirus,1,1,0.56524545,1
Orthopoxvirus,1,1,0.47864223,0
Orthopoxvirus,1,1,0.54745334,1
Orthopoxvirus,1,1,0.6007566,1
Orthopoxvirus,1,1,0.66464,1
Orthopoxvirus,1,1,0.71734244,1
Orthopoxvirus,1,1,0.48851997,0
Orthopoxvirus,1,1,0.5587336,1
Orthopoxvirus,1,1,0.31114808,0
Orthopoxvirus,1,1,0.32426932,0
Orthopoxvirus,1,1,0.37178785,0
Orthopoxvirus,1,1,0.5633356,1
Orthopoxvirus,1,1,0.26042292,0
Orthopoxvirus,1,1,0.28741482,0
Orthopoxvirus,1,1,0.24247004,0
Orthopoxvirus,1,1,0.24346137,0
Orthopoxvirus,1,1,0.3217641,0
Orthopoxvirus,1,1,0.36882684,0
Orthopoxvirus,1,1,0.3644069,0
Orthopoxvirus,1,1,0.42688647,0
Orthopoxvirus,1,1,0.47969836,0
Orthopoxvirus,1,1,0.4778117,0
Orthopoxvirus,1,1,0.42505118,0
Orthopoxvirus,1,1,0.2790468,0
Orthopoxvirus,1,1,0.20460856,0
Orthopoxvirus,1,1,0.27232364,0
Orthopoxvirus,1,1,0.17132129,0
Orthopoxvirus,1,1,0.19136372,0
Orthopoxvirus,1,1,0.14584544,0
Orthopoxvirus,1,1,0.8508814,1
Orthopoxvirus,1,1,0.73264474,1
Orthopoxvirus,1,1,0.8227374,1
Orthopoxvirus,1,1,0.92117214,1
Orthopoxvirus,1,1,0.90738153,1
Orthopoxvirus,1,1,0.89411026,1
Orthopoxvirus,1,1,0.8189971,1
Orthopoxvirus,1,1,0.7507518,1
Orthopoxvirus,1,1,0.7981095,1
Orthopoxvirus,1,1,0.88147104,1
Orthopoxvirus,1,1,0.6163837,1
Orthopoxvirus,1,1,0.6456913,1
Orthopoxvirus,1,1,0.4964019,0
Orthopoxvirus,1,1,0.51117176,1
Orthopoxvirus,1,1,0.50429225,1
Orthopoxvirus,1,1,0.6065258,1
Orthopoxvirus,1,1,0.6196787,1
Orthopoxvirus,1,1,0.67231435,1
Orthopoxvirus,1,1,0.60685354,1
Orthopoxvirus,1,1,0.57038045,1
Orthopoxvirus,1,1,0.7593907,1
Orthopoxvirus,1,1,0.7593907,1
Orthopoxvirus,1,1,0.9002639,1
Orthopoxvirus,1,1,0.60859007,1
Orthopoxvirus,1,1,0.7019767,1
Orthopoxvirus,1,1,0.83245116,1
Orthopoxvirus,1,1,0.6532541,1
Orthopoxvirus,1,1,0.7263887,1
Orthopoxvirus,1,1,0.8327797,1
Orthopoxvirus,1,1,0.572661,1
Orthopoxvirus,1,1,0.55345666,1
Orthopoxvirus,1,1,0.59376144,1
Orthopoxvirus,1,1,0.73141223,1
Orthopoxvirus,1,1,0.72067314,1
Orthopoxvirus,1,1,0.75360405,1
Orthopoxvirus,1,1,0.85599667,1
Orthopoxvirus,1,1,0.92761153,1
Orthopoxvirus,1,1,0.8486553,1
Orthopoxvirus,1,1,0.83188486,1
Orthopoxvirus,1,1,0.9400964,1
Orthopoxvirus,1,1,0.9471487,1
Orthopoxvirus,1,1,0.96592116,1
Orthopoxvirus,1,1,0.9132521,1
Orthopoxvirus,1,1,0.90904003,1
Orthopoxvirus,1,1,0.90904003,1
Orthopoxvirus,1,1,0.7938432,1
Orthopoxvirus,1,1,0.6791062,1
Orthopoxvirus,1,1,0.7510335,1
Orthopoxvirus,1,1,0.8639132,1
Orthopoxvirus,1,1,0.9515989,1
Orthopoxvirus,1,1,0.92896605,1
Orthopoxvirus,1,1,0.026641715,0
Orthopoxvirus,1,1,0.06297695,0
Orthopoxvirus,1,1,0.08331858,0
Orthopoxvirus,1,1,0.10495749,0
Orthopoxvirus,1,1,0.3463576,0
Orthopoxvirus,1,1,0.3463576,0
Orthopoxvirus,1,1,0.5330631,1
Orthopoxvirus,1,1,0.57782304,1
Orthopoxvirus,1,1,0.633516,1
Orthopoxvirus,1,1,0.6423466,1
Orthopoxvirus,1,1,0.6013425,1
Orthopoxvirus,1,1,0.68486315,1
Orthopoxvirus,1,1,0.7965943,1
Orthopoxvirus,1,1,0.8411601,1
Orthopoxvirus,1,1,0.8344894,1
Orthopoxvirus,1,1,0.8344894,1
Orthopoxvirus,1,1,0.80750597,1
Orthopoxvirus,1,1,0.75392395,1
Orthopoxvirus,1,1,0.72139513,1
Orthopoxvirus,1,1,0.7011819,1
Orthopoxvirus,1,1,0.70675457,1
Orthopoxvirus,1,1,0.66930777,1
Orthopoxvirus,1,1,0.66613084,1
Orthopoxvirus,1,0,0.44875038,0
Orthopoxvirus,1,0,0.36997402,0
Orthopoxvirus,1,0,0.29735363,0
Orthopoxvirus,1,0,0.28865182,0
Orthopoxvirus,1,0,0.4173362,0
Orthopoxvirus,1,0,0.3557472,0
Orthopoxvirus,1,0,0.42295352,0
Orthopoxvirus,2,1,0.8180116,1
Orthopoxvirus,2,1,0.75203645,1
Orthopoxvirus,2,1,0.75070214,1
Orthopoxvirus,2,1,0.69171935,1
Orthopoxvirus,2,1,0.6592671,1
Orthopoxvirus,2,1,0.49871194,0
Orthopoxvirus,2,1,0.5005691,1
Orthopoxvirus,2,1,0.49871194,0
Orthopoxvirus,2,1,0.49871194,0
Orthopoxvirus,2,1,0.50179917,1
Orthopoxvirus,2,1,0.49871194,0
Orthopoxvirus,2,1,0.50887215,1
Orthopoxvirus,2,1,0.52769494,1
Orthopoxvirus,2,1,0.564527,1
Orthopoxvirus,2,1,0.8330544,1
Orthopoxvirus,2,1,0.8961685,1
Orthopoxvirus,2,1,0.873998,1
Orthopoxvirus,2,1,0.7156183,1
Orthopoxvirus,2,1,0.8387815,1
Orthopoxvirus,2,1,0.85394776,1
Orthopoxvirus,2,1,0.68810385,1
Orthopoxvirus,2,1,0.79191035,1
Orthopoxvirus,2,1,0.738574,1
Orthopoxvirus,2,1,0.78893733,1
Orthopoxvirus,2,1,0.76237535,1
Orthopoxvirus,2,1,0.90762687,1
Orthopoxvirus,2,1,0.95118135,1
Orthopoxvirus,2,1,0.9764089,1
Orthopoxvirus,2,1,0.9764089,1
Orthopoxvirus,2,1,0.9764089,1
Orthopoxvirus,2,1,0.95118135,1
Orthopoxvirus,2,1,0.93104255,1
Orthopoxvirus,2,1,0.8788999,1
Orthopoxvirus,2,1,0.6516664,1
Orthopoxvirus,2,1,0.80680245,1
Orthopoxvirus,2,1,0.81087196,1
Orthopoxvirus,2,1,0.81218946,1
Orthopoxvirus,2,1,0.7764778,1
Orthopoxvirus,2,1,0.80892205,1
Orthopoxvirus,2,1,0.37593538,0
Orthopoxvirus,2,1,0.5077189,1
Orthopoxvirus,2,1,0.60073173,1
Orthopoxvirus,2,1,0.7566819,1
Orthopoxvirus,2,1,0.7386833,1
Orthopoxvirus,2,1,0.74311393,1
Orthopoxvirus,2,1,0.8426266,1
Orthopoxvirus,2,1,0.8412018,1
Orthopoxvirus,2,1,0.8161771,1
Orthopoxvirus,2,1,0.73264205,1
Orthopoxvirus,2,1,0.26403606,0
Orthopoxvirus,2,1,0.26403606,0
